Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max
181018030,2.1,,D,D only - good!,XDAF,1.25,1650,2400,2100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-24780.3839203227
181018031,2.1,,D,D only. laser triggered late,XDAF,1.25,1650,2400,2100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-24620.2253432427
181018032,2.1,,D,D only. fault before laser fired,XDAF,1.25,1650,2400,2100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-297.199393131
181018033,2.1,,D,D only - ok,XDAF,1.25,1650,2400,2100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-24560.079709471
181018034,2.1,,D,D only ,XDAF,1.25,1650,2400,2100,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25107.0122739028
190129007,2.1,,He,need vacuum shot. Could be good?,XDAF,1.25,1850,2200,1900,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25893.4921653889
190129008,2.1,,-He,vacuum shot - bad oscilloscope settings,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-248.7388027193
190129009,2.1,,-He,vacuum shot - bad oscilloscope settings,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,194.569048043
190129010,2.1,,V,vacuum shot,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-177.4652554701
190129011,2.1,,V,vacuum shot,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,186.2596759742
190129012,2.1,,He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25929.4143466818
190129013,2.1,,He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-33203.4561265292
190129014,2.1,,He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-34164.2760066457
190129015,2.1,,He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-34250.0267318733
190129016,2.1,,He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,27918.4955894423
190129017,2.1,,V,vacuum shot,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-473.1032365944
190129018,2.1,,V,vacuum shot,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-227.4488922274
190129019,2.1,,D/He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-26751.8158691305
190129020,2.1,,D/He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,41225.3800894858
190129021,2.1,,D/He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,38437.0596340911
190129022,1.8,,D/He,plasma,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35812.7576102398
190130012,1.8,,D/He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-30225.7197344677
190130013,1.8,,D/He,plasma - saturation on p3c3,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-39368.6919222623
190130014,1.8,,D/He,plasma - data on all channels??!,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,39951.6781456162
190130015,1.8,,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-447.0270954539
190130016,1.8,,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-407.7774936745
190130017,1.8,,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-449.6028519978
190130018,1.8,,D/He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36537.3409237122
190130019,1.8,,-D/He,plasma - missing some TS data from bad scope read,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36036.8327476006
190130020,1.8,,D/He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35388.0830449838
190130021,1.8,,D/He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-39707.4219619994
190130022,1.8,,D/He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-39959.3738030284
190131002,1.8,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,269.9038293977
190131003,1.8,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,273.0190462331
190131004,1.8,,V,laser off,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,514.1965190408
190131005,1.8,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20370.4372694478
190131006,1.8,,-He,plasma - laser didn't fire,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20821.7104165328
190131007,1.8,,-He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22017.2309180197
190131008,0.63,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22088.0482110876
190131009,0.63,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22037.8258109778
190131010,0.63,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22422.2013609706
190131011,0.53,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22581.0387949258
190131012,0.73,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22901.4087509865
190131013,0.73,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22318.0873263944
190131014,0.53,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22899.3718024362
190131015,0.83,,-He,plasma - laser didn't fire,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-26026.2603873863
190131016,0.83,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22459.9077223503
190131017,0.83,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22882.8853130583
190131018,0.93,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,23026.1046192512
190131019,0.93,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25784.4031960094
190131020,1.03,,-He,plasma - laser didn't fire,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25344.5730380259
190131021,1.03,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22672.5972794858
190131022,1.03,,He,plasma - some weird noise,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22808.729943279
190131023,1.03,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22950.7844064164
190201003,1.03,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-109.9281989377
190201004,1.03,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-140.6893795991
190201005,1.13,,-He,scrapped,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,
190201006,1.13,,He,plasma - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-24617.871049531
190201007,1.13,,He,plasma - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25034.9877151466
190201008,1.13,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22287.5096930261
190201009,1.13,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22395.6028620888
190201010,1.23,,He,plasma - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-26242.3724654177
190201011,1.23,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22694.4863637544
190201012,1.23,,He,plasma - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25665.3031051304
190201013,1.43,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22537.2446759741
190201014,1.43,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22273.7013410684
190201015,1.63,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22764.872125549
190201016,1.63,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22810.0146055249
190201017,1.83,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,23329.5485264845
190201018,1.83,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22399.9915014147
190201019,2.03,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22824.3747029959
190201020,2.03,,He,plasma - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25208.0686283652
190201021,2.03,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,23014.8345412124
190201022,2.23,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22554.727973974
190201023,2.23,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-25513.0634166402
190206008,1.9,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-240.1972664084
190206009,1.9,,V,vacuum ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,103.5571307332
190206010,1.9,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22465.6203757682
190206011,1.9,,He,raise V bank 10% points,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,29252.2319204779
190206012,1.7,,He,repeat - neg I_tor,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-33574.0750425798
190206013,1.7,,He,repeat,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,30513.3209536238
190206014,1.7,,He,more power,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,33873.1021036983
190206015,1.7,,He,more power,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-37725.7321592162
190206016,1.7,,He,higher puff,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-38127.1312115874
190206017,1.9,,He,repeat,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36903.4038631042
190206018,1.9,,He,repeat ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35940.4602598021
190206019,1.9,,He,repeat - flipped out,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36410.6963152755
190206020,1.9,,He,repeat - flipped out,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36215.1720209256
190213001,1.9,4.81,ETEST,Laser energy meter: 4.81 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-127.0957156221
190213002,1.9,4.89,ETEST,Laser energy meter: 4.89 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-54.8775185238
190213003,1.9,4.8,ETEST,Laser energy meter: 4.80 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-507.7325779968
190213004,1.9,4.4,ETEST,Laser energy meter: 4.40 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-80.2565228383
190213005,1.9,4.61,ETEST,Laser energy meter: 4.61 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-65.091581489
190213006,1.9,6.02,ETEST,Laser energy meter: 6.02 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-57.7560911096
190213007,1.9,5.62,ETEST,Laser energy meter: 5.62 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-76.2461423245
190213008,1.9,5.94,ETEST,Laser energy meter: 5.94 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-45.2261701737
190213009,1.9,6.21,ETEST,Laser energy meter: 6.21 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-58.664205762
190213010,1.9,6.05,ETEST,Laser energy meter: 6.05 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-75.0631249301
190214005,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-33.2976914588
190214006,1.9,6.45,ETEST,Laser energy meter: 6.45 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-49.0315277183
190214007,1.9,7.8,ETEST,Laser energy meter: 7.80 J,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,27.0652004581
190214008,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-54.6471992858
190214009,1.9,7.54,ETEST,Laser energy meter: 7.54 J,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,388.1022259851
190214010,1.9,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20549.1166704224
190214011,3.9,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21580.4539534346
190214012,3.9,,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,253.9872745508
190214013,3.9,,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-241.7279535756
190214014,3.9,,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21190.942465356
190214015,4.15,,He,plasma (fired during decay),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21363.593819046
190214016,4.15,,He,plasma (fired during decay),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21373.4412809204
190214017,0.63,,He,plasma (fired during relaxation),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22085.5799512399
190214018,0.54,,He,plasma (fired during relaxation),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22227.7439079444
190214019,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35343.75979839
190214020,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36549.8345450877
190214021,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-37246.0732059454
190214022,1.9,,He,"plasma (fired ~during Itor max). Shot flipped out, but laser still may have hit some plasma",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35825.869133766
190214023,1.9,,He,plasma (fired ~during Itor max).,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,35471.4133448229
190214024,1.65,,He,plasma (fired ~during Itor max). Shot flipped out,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35998.963592444
190214025,1.65,,He,plasma (fired ~during Itor max).,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36412.5939286042
190219007,1.65,,-,polarizing filter removed,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-243.625032529
190219008,1.65,,-,polarizing filter removed,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-185.8193925207
190219009,1.65,,-He,plasma,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20422.2724273582
190219010,1.65,,-He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20545.5788762102
190219011,1.65,,-D/He,37.7 kA,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,42390.0924151449
190219012,1.65,,-D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,38589.2889412284
190219013,1.65,,D/He,replaced polarizing filter,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,29901.5807456254
190219014,1.65,,D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,31218.6632004117
190219015,1.65,,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-229.3174608523
190219016,1.65,,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-255.4357239523
190219017,2.1,,D/He,decay measurement,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,30952.7581072965
190219018,2.1,,D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,31026.0088137966
190220003,2.1,,-,vacuum - didn't turn laser on,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-126.7767076952
190220004,2.1,,V,vacuum - something is wrong with this tree's analysis tree,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-237.8136641523
190220005,2.1,,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,87.357935539
